t,I,I_model,Manifold,Manifold_Empirical
1999.2500333,-5.5265,-20.12961846485795,-0.0944281247451538,-0.09000053
1999.3333333,4.0938,-19.073399026317464,-0.09433332909480317,-0.08988639
1999.4166333,-12.1321,-15.41081394122601,-0.09403238720187433,-0.08977226
1999.5000333,-6.7428,-10.933259149452669,-0.09365300099076396,-0.08965812
1999.5833333,-2.4303,-8.847582704101985,-0.093415398387278,-0.08954399
1999.6666333,0.7282,-8.936827679200258,-0.09342804830647822,-0.08942985
1999.7500333,-3.6519,-24.869544139309745,0.0654167926160122,0.06492204
1999.8333333,-11.4165,-23.226753307877335,0.06512729839132092,0.06480791
1999.9166333,-4.5658,-22.540307125431188,0.06502740956502029,0.06469377
2000.0000333,9.977,-22.66087109434971,0.0650441619024523,0.06457964
2000.0833333,14.9045,-22.34920467350455,0.06500150336222,0.0644655
2000.1666333,13.2165,-20.765331283301876,0.0648131002147917,0.06435137
2000.2500333,1.3745,-18.178397206681893,0.06457653727613084,0.06428061
2000.3333333,-11.0827,-16.804271505530643,0.06447374602947806,0.06416647
2000.4166333,-11.0785,-18.185488256812512,0.06457710102540413,0.06405234
2000.5000333,-14.3053,-20.23738147323075,0.06475890033951161,0.0639382
2000.5833333,-22.2243,-20.63058143468312,0.0647989160459943,0.06382407
2000.6666333,-33.9126,-18.330077780265327,0.0645886792297964,0.06370993
2000.7500333,-52.678,-24.035534756527785,0.03462281483327633,0.03528223
2000.8333333,-53.751,-16.99191394917175,0.034332991610685405,0.0351681
2000.9166333,-38.2087,-14.487780211792774,0.03423310278438436,0.03505396
2001.0000333,-41.7435,-14.906773987349426,0.03424985512181639,0.03493983
2001.0833333,-48.2782,-13.841692960520037,0.03420719658158439,0.03482569
2001.1666333,-39.0437,-9.286144324540343,0.03401879343415591,0.03471156
2001.2500333,-41.0403,-4.295918260121566,0.033782230495494954,0.0344874
2001.3333333,-10.4982,-2.529077442953297,0.03367943924884242,0.03437326
2001.4166333,6.0438,-4.3063846191325865,0.03378279424476811,0.03425913
2001.5000333,10.0471,-8.051296265158168,0.03396459355887554,0.034145
2001.5833333,30.5889,-8.958761432032396,0.03400460926535873,0.03403086
2001.6666333,53.2846,-4.523095138292987,0.03379437244913565,0.03391673
2001.7500333,54.8262,20.768388331251916,0.0586979435747074,0.05958659
2001.8333333,61.4448,22.438954032142316,0.0584083199379694,0.05947246
2001.9166333,66.448,22.36595923395083,0.05830843111166858,0.05935832
2002.0000333,68.0664,22.400794092150385,0.05832518344910065,0.05924419
2002.0833333,71.3002,22.294540937201713,0.05828252490886848,0.05913005
2002.1666333,71.3802,21.168764768623866,0.05809412176143985,0.05901592
2002.2500333,56.9983,18.47236461809879,0.057857558822778946,0.05897362
2002.3333333,60.0012,16.969969601019855,0.057754767576126666,0.05885949
2002.4166333,29.3887,18.48014725585805,0.05785812257205258,0.05874535
2002.5000333,22.6221,20.66351227597345,0.05803992188616008,0.05863122
2002.5833333,10.9325,21.04377484791828,0.05807993759264298,0.05851708
2002.6666333,-18.3725,18.63876651468545,0.05786970077649244,0.05840295
2002.7500333,-36.7547,-24.555823721011514,0.06535556082483761,0.06472849
2002.8333333,-41.9059,-22.812532609620003,0.0650657000685722,0.06461435
2002.9166333,-37.288,-22.07620953665355,0.06496581124227162,0.06450022
2003.0000333,-29.9781,-22.205778379995227,0.06498256357970364,0.06438608
2003.0833333,-30.7449,-21.870662545123245,0.06493990503947131,0.06427195
2003.1666333,-28.7426,-20.162518615158465,0.06475150189204296,0.06415781
2003.2500333,-23.5097,-17.37459830927093,0.06451493895338212,0.06398637
2003.3333333,-27.7382,-15.900851872287058,0.0644121477067294,0.06387224
2003.4166333,-27.5053,-17.382218908075643,0.06451550270265553,0.0637581
2003.5000333,-12.2726,-19.592653847896,0.06469730201676299,0.06364397
2003.5833333,-5.5782,-20.017057356001697,0.06473731772324562,0.06352984
2003.6666333,0.1161,-17.537638534738797,0.06452708090700016,0.0634157
2003.7500333,11.3486,39.296724164463015,-0.08006624108284689,-0.07974706
2003.8333333,11.5813,38.49264688748707,-0.08015850398921522,-0.07963292
2003.9166333,21.2755,39.3341078261737,-0.08006080591851324,-0.07951879
2004.0000333,28.1232,39.91432783676526,-0.07984646668407822,-0.07940465
2004.0833333,22.5095,39.27812314446973,-0.07969153832730728,-0.07929052
2004.1666333,17.9727,39.21430878609064,-0.07968235457773282,-0.07917638
2004.2500333,17.9742,39.465660367812546,-0.07972133061939078,-0.07901867
2004.3333333,12.5142,38.76735455801037,-0.07962653496904028,-0.07890454
2004.4166333,18.8234,34.864173483903194,-0.07932559307611155,-0.0787904
2004.5000333,30.8246,27.934731396936613,-0.07894620686500116,-0.07867627
2004.5833333,40.5952,23.732437559326787,-0.07870860426151506,-0.07856213
2004.6666333,28.5196,23.937318523611694,-0.07872125418069702,-0.078448
2004.7500333,20.5977,19.185720838714296,0.09290840900338784,0.09263009
2004.8333333,17.6758,20.720869502614676,0.09261891512853938,0.09251596
2004.9166333,21.2154,21.66915646565761,0.09251902630223863,0.09240182
2005.0000333,23.6779,21.496410274323402,0.09253577863967072,0.09228769
2005.0833333,23.1404,21.946680863039866,0.09249312009943851,0.09217355
2005.1666333,25.6799,24.30449162594579,0.09230471695201029,0.09205942
2005.2500333,18.373,27.873816194368434,0.0920681540133494,0.091983
2005.3333333,10.2969,29.524041838800784,0.09196536276669649,0.09186886
2005.4166333,11.1439,27.86484107548029,0.09206871776262246,0.09175473
2005.5000333,-5.5479,25.076087591561887,0.09225051707672996,0.09164059
2005.5833333,-25.5472,24.503005877508137,0.0922905327832128,0.09152646
2005.6666333,-48.3927,27.68080233727588,0.09208029596700901,0.09141232
2005.7500333,-45.3153,-28.925966277550195,0.02222866179108588,0.02667369
2005.8333333,-41.6994,-31.438293264353817,0.021938669367076544,0.02655956
2005.9166333,-35.1605,-31.54847132427288,0.021838780540776016,0.02644542
2006.0000333,-41.0064,-31.55883851870955,0.021855532878208035,0.02633129
2006.0833333,-41.8522,-31.50930569313074,0.021812874337975657,0.02621715
2006.1666333,-45.5442,-30.37595145870243,0.021624471190547265,0.02610302
2006.2500333,-49.0056,-26.918999800066295,0.021387908251886436,0.02590542
2006.3333333,-28.0054,-24.787096863224896,0.021285117005233768,0.02579129
2006.4166333,-21.9284,-26.929720629917654,0.02138847200115935,0.02567715
2006.5000333,-11.3131,-29.776863476158173,0.021570271315266794,0.02556302
2006.5833333,16.0715,-30.23073061871597,0.021610287021750135,0.02544888
2006.6666333,26.61,-27.147451324122525,0.02140005020552846,0.02533475
2006.7500333,39.0712,34.875947531729246,0.09496642829958458,0.09860571
2006.8333333,47.8403,33.47663770733873,0.09467693880532214,0.09849157
2006.9166333,56.994,32.80052843122137,0.09457704997902122,0.09837744
2007.0000333,68.6858,32.92112242297866,0.09459380231645328,0.0982633
2007.0833333,80.3778,32.60833618132775,0.0945511437762212,0.09814917
2007.1666333,92.9159,31.008293552189336,0.09436274062879266,0.09803503
2007.2500333,92.3768,28.563764292520094,0.09412617769013173,0.09799956
2007.3333333,103.146,27.396747776950207,0.09402338644347932,0.09788543
2007.4166333,89.3758,28.57003439091389,0.09412674143940514,0.09777129
2007.5000333,82.452,30.486230392484114,0.09430854075351254,0.09765716
2007.5833333,68.3744,30.87415195319384,0.0943485564599956,0.09754302
2007.6666333,73.2198,28.698435858264197,0.09413831964384012,0.09742889
2007.7500333,69.065,20.553778338329966,0.015958236767242416,0.014874
2007.8333333,63.9104,20.7827903238311,0.0156682704448019,0.01475987
2007.9166333,54.1403,20.610589729040413,0.015568381618501197,0.01464573
2008.0000333,58.6007,20.64778598534169,0.015585133955933188,0.0145316
2008.0833333,49.3689,20.546651204709768,0.015542475415700939,0.01441746
2008.1666333,38.0602,19.858910410813166,0.015354072268272664,0.01430333
2008.2500333,19.982,18.491028287219944,0.015117509329611794,0.01409004
2008.3333333,24.1346,17.737915781639956,0.015014718082958935,0.0139759
2008.4166333,19.7488,18.494903061686614,0.015118073078884953,0.01386177
2008.5000333,13.7474,19.592678024500653,0.01529987239299243,0.01374763
2008.5833333,15.3614,19.792062366988727,0.01533988809947519,0.0136335
2008.6666333,12.5139,18.57385632486043,0.0151296512832211,0.01351936
2008.7500333,-13.257,-16.295683575558748,-0.10592151277139573,-0.10882058
2008.8333333,-18.4123,-17.595323911786874,-0.10601361030832135,-0.10870645
2008.9166333,-6.5677,-16.219925906517098,-0.10591591223761884,-0.10859231
2009.0000333,2.3535,-13.685514655390115,-0.10570157300318384,-0.10847818
2009.0833333,-0.1097,-12.390886727457257,-0.10554664464641328,-0.10836404
2009.1666333,0.504,-12.330200739474709,-0.10553746089683873,-0.10824991
2009.2500333,15.5789,-12.600467723495719,-0.10557643693849657,-0.10801844
2009.3333333,3.8079,-12.001672649614967,-0.10548164128814619,-0.1079043
2009.4166333,-3.194,-11.448825957865182,-0.10518069939521757,-0.10779017
2009.5000333,-18.1962,-13.456914939977482,-0.10480131318410715,-0.10767603
2009.5833333,-24.5059,-15.853913865251759,-0.1045637105806209,-0.1075619
2009.6666333,-24.7387,-15.71096223029596,-0.10457636049977449,-0.10744776
2009.7500333,-28.5872,2.959682588078288,0.08569183470658862,0.08411631
2009.8333333,-14.7432,6.296823542329277,0.0854022804310709,0.08400218
2009.9166333,-4.6685,7.430212853051943,0.08530239160477003,0.08388804
2010.0000333,-6.9018,7.243784519598122,0.08531914394220211,0.08377391
2010.0833333,-3.1349,7.714840979157337,0.08527648540196998,0.08365977
2010.1666333,-1.3681,9.602599099052869,0.0850880822545414,0.08354564
2010.2500333,-9.9092,11.321457235968435,0.08485151931588049,0.0834253
2010.3333333,-4.2963,11.78363995225252,0.08474872806922815,0.08331116
2010.4166333,15.3165,11.318417135173187,0.084852083065154,0.08319703
2010.5000333,9.3906,10.069680332062898,0.0850338823792614,0.08308289
2010.5833333,17.0802,9.728610841445143,0.08507389808574439,0.08296876
2010.6666333,16.0006,11.254786290827262,0.08486366126951078,0.08285462
2010.7500333,21.536,-6.854857993436498,-0.04798113498190811,-0.04546932
2010.8333333,20.3024,-8.93775788125273,-0.04807349450840041,-0.04535518
2010.9166333,20.0687,-6.737958389271304,-0.04797579643769807,-0.04524105
2011.0000333,22.7579,-2.4118729846409233,-0.04776145720326309,-0.04512691
2011.0833333,20.5241,0.21771235925185195,-0.04760652884649239,-0.04501278
2011.1666333,16.3672,0.35968366236869365,-0.04759734509691772,-0.04489864
2011.2500333,17.0561,-0.2536345428045448,-0.04763632113857559,-0.04485296
2011.3333333,13.0529,1.1888957905462414,-0.0475415254882254,-0.04473883
2011.4166333,-3.1042,4.700850232970744,-0.04724058359529634,-0.04462469
2011.5000333,8.4308,7.292756654150017,-0.04686119738418589,-0.04451056
2011.5833333,1.2736,8.372850501577691,-0.04662359478070022,-0.04439642
2011.6666333,1.1163,8.318803270832932,-0.046636244699892894,-0.04428229
2011.7500333,17.4973,36.01724649623576,0.09597489724963072,0.09525157
2011.8333333,11.1091,35.96892813506871,0.09568541760259779,0.09513743
2011.9166333,17.7978,35.9216948841985,0.09558552877629674,0.0950233
2012.0000333,13.794,35.9307926580938,0.09560228111372879,0.09490916
2012.0833333,8.8672,35.90658939986487,0.09555962257349679,0.09479503
2012.1666333,15.0173,35.748403509226634,0.09537121942606833,0.09468089
2012.2500333,20.8594,35.358842916843976,0.09513465648740738,0.09459553
2012.3333333,19.2402,35.0886482160683,0.09503186524075484,0.09448139
2012.4166333,24.8516,35.36012860499128,0.09513522023668054,0.09436726
2012.5000333,21.0013,35.68215417434733,0.09531701955078797,0.09425312
2012.5833333,2.9973,35.73214807198625,0.09535703525727118,0.09413899
2012.6666333,5.6085,35.386093010488864,0.09514679844108395,0.09402485
2012.7500333,-6.7804,-35.254830894016834,-0.011887545074827498,-0.01357342
2012.8333333,-14.2462,-33.639708208845796,-0.011979901145225385,-0.01345928
2012.9166333,-15.8658,-35.346006530474504,-0.011882203074523222,-0.01334515
2013.0000333,-12.7165,-38.732592167848104,-0.011667863840088163,-0.01323101
2013.0833333,-12.567,-40.7490049335684,-0.011512935483317343,-0.01311688
2013.1666333,-11.4176,-40.854532896606806,-0.011503751733742988,-0.01300274
2013.2500333,-30.73,-40.3952409185722,-0.011542727775400902,-0.01295981
2013.3333333,-31.5038,-41.458774698097784,-0.011447932125050204,-0.01284568
2013.4166333,-31.4315,-43.4711880945225,-0.01114699023212131,-0.01273154
2013.5000333,-24.8979,-42.57379929541449,-0.010767604021010829,-0.01261741
2013.5833333,-42.9026,-40.05973075017672,-0.010530001417524935,-0.01250327
2013.6666333,-48.3689,-40.22734844166821,-0.010542651336747486,-0.01238914
2013.7500333,-42.297,-26.190479126070997,0.03770267739914672,0.03771715
2013.8333333,-32.6096,-31.39524380750116,0.03741304232410449,0.03760302
2013.9166333,-31.4607,-32.83407272853538,0.0373131534978039,0.03748888
2014.0000333,-24.5428,-32.605190046853245,0.037329905835235905,0.03737475
2014.0833333,-31.3941,-33.178339681123184,0.03728724729500357,0.03726061
2014.1666333,-31.4761,-35.34344403628755,0.03709884414757522,0.03714648
2014.2500333,-41.0199,-37.30954275593561,0.03686228120891438,0.03715903
2014.3333333,-34.7944,-37.943432513592924,0.03675948996226165,0.03704489
2014.4166333,-55.7997,-37.30572875370791,0.03686284495818778,0.03693076
2014.5000333,-55.8052,-35.862713807309305,0.03704464427229524,0.03681662
2014.5833333,-57.426,-35.483571873467106,0.037084659978777856,0.03670249
2014.6666333,-42.7391,-37.22654785417728,0.036874423162591874,0.03658835
2014.7500333,-37.5141,-27.255387239733484,0.06597812179421127,0.06709132
2014.8333333,-34.9043,-26.116118405120453,0.06568834423771028,0.06697718
2014.9166333,-26.5253,-25.6809404731304,0.06558845541140929,0.06686305
2015.0000333,-18.9158,-25.755613782463804,0.06560520774884133,0.06674891
2015.0833333,-16.8446,-25.56403124734649,0.0655625492086093,0.06663478
2015.1666333,-15.9273,-24.65261934731445,0.06537414606118079,0.06652064
2015.2500333,-22.318,-23.293259457278,0.06513758312251985,0.06632505
2015.3333333,-19.247,-22.59372235863512,0.06503479187586739,0.06621091
2015.4166333,-7.9452,-23.296884018195087,0.06513814687179313,0.06609678
2015.5000333,-1.8745,-24.366208162481414,0.06531994618590055,0.06598264
2015.5833333,-1.5729,-24.57887479283848,0.06535996189238368,0.06586851
2015.6666333,-11.5021,-23.370851073508835,0.06514972507614189,0.06575437
2015.7500333,-12.4316,-9.312893329125824,-0.06375092806898268,-0.06230812
2015.8333333,-13.0532,-9.82056780752345,-0.06384319403921244,-0.06219399
2015.9166333,-20.6749,-9.28282357981737,-0.06374549596851023,-0.06207985
2016.0000333,-22.3738,-8.103538928566675,-0.06353115673407517,-0.06196572
2016.0833333,-23.2264,-7.286011091975416,-0.06337622837730439,-0.06185158
2016.1666333,-25.0021,-7.239011792295478,-0.06336704462772964,-0.06173745
2016.2500333,-21.6242,-7.43971193511829,-0.06340602066938755,-0.0615765
2016.3333333,-22.7846,-6.9574212497437715,-0.0633112250190375,-0.06146237
2016.4166333,-19.022,-5.580498352507621,-0.06301028312610857,-0.06134823
2016.5000333,-20.1058,-4.291097339132073,-0.0626308969149981,-0.0612341
2016.5833333,-24.1895,-3.8715811632937847,-0.062393294311512276,-0.06111996
2016.6666333,-31.504,-3.883482841331576,-0.06240594423067989,-0.06100583
2016.7500333,-19.1265,-16.53147358494811,0.02471891876501542,0.022372
2016.8333333,-14.5949,-10.817167126470146,0.024429273331560232,0.02225786
2016.9166333,-7.6019,-9.117849192237731,0.0243293845052597,0.02214373
2017.0000333,8.5447,-9.389766857814653,0.02434613684269172,0.02202959
2017.0833333,9.3837,-8.708592321668199,0.024303478302459346,0.02191546
2017.1666333,9.7612,-6.197906306480274,0.024115075155030953,0.02180132
2017.2500333,14.6769,-4.435199345423025,0.023878512216370124,0.02167485
2017.3333333,23.9773,-4.222251633599883,0.023775720969717452,0.02156072
2017.4166333,38.4315,-4.437328429723945,0.02387907596564303,0.02144659
2017.5000333,39.8855,-5.646494846731467,0.024060875279750475,0.02133245
2017.5833333,33.4934,-6.04564637571754,0.02410089098623382,0.02121832
2017.6666333,38.3321,-4.483341008488886,0.023890654170026532,0.02110418
2017.7500333,33.3243,15.05435113506517,-0.0834554592658751,-0.08508865
2017.8333333,24.086,16.121620754896142,-0.08354775505400237,-0.08497452
2017.9166333,18.9245,14.989119788940862,-0.08345005698330034,-0.08486038
2018.0000333,12.1473,12.190237354411991,-0.0832357177488653,-0.08474625
2018.0833333,3.3703,9.985645557356479,-0.0830807893920944,-0.08463211
2018.1666333,-2.2529,9.85263071232099,-0.08307160564251997,-0.08451798
2018.2500333,5.5082,10.416074136729991,-0.08311058168417793,-0.08440885
2018.3333333,-8.6536,9.042641044813232,-0.08301578603382737,-0.08429472
2018.4166333,-25.3539,4.863139808911375,-0.0827148441408986,-0.08418058
2018.5000333,-25.516,1.2640589310089898,-0.08233545792978822,-0.08406645
2018.5833333,-35.601,0.7765085998223373,-0.08209785532630219,-0.08395231
2018.6666333,-34.6861,0.759881112009579,-0.08211050524549968,-0.08383818
2018.7500333,-29.4638,6.280539172164559,0.08326539076174787,0.08285788
2018.8333333,-21.472,6.651146985347737,0.08297588165419675,0.08274375
2018.9166333,-15.2496,7.101054055800836,0.08287599282789605,0.08262961
2019.0000333,-1.7197,7.0147306169306205,0.08289274516532816,0.08251548
2019.0833333,-4.0359,7.2428197318829355,0.08285008662509592,0.08240135
2019.1666333,-0.1982,8.544058785025204,0.08266168347766766,0.08228721
2019.2500333,5.4853,10.64084937684917,0.08242512053900679,0.08220379
2019.3333333,-11.6002,11.60549344442126,0.08232232929235393,0.08208965
2019.4166333,-9.3012,10.635558138468113,0.08242568428827995,0.08197552
2019.5000333,1.9206,8.991584739593964,0.08260748360238744,0.08186138
2019.5833333,1.2195,8.658567258549922,0.0826474993088702,0.08174725
2019.6666333,16.3645,10.526996478565799,0.08243726249266237,0.08163311
2019.7500333,16.9708,27.344065311451597,0.008791112907185865,0.01272238
2019.8333333,23.808,22.0488784642224,0.00850121762764958,0.01260824
2019.9166333,25.4143,20.76601881795488,0.008401328801349106,0.01249411
2020.0000333,30.7128,20.961147697748384,0.008418081138781133,0.01237997
2020.0833333,28.319,20.48011988954763,0.00837542259854872,0.01226584
2020.1666333,35.9252,18.968316754949537,0.008187019451120289,0.0121517
2020.2500333,29.1465,18.363701995083037,0.007950456512459474,0.01194791
2020.3333333,22.8295,18.476681091939135,0.007847665265806866,0.01183377
2020.4166333,19.5125,18.36364353554314,0.0079510202617325,0.01171964
2020.5000333,24.349,18.710637002586363,0.008132819575839934,0.0116055
2020.5833333,17.1857,18.893552454849644,0.008172835282323208,0.01149137
2020.6666333,4.2531,18.363880610927275,0.00796259846609661,0.01137723
2020.7500333,2.0125,18.706592859667506,0.016304025133601824,0.01977563
2020.8333333,-0.6894,20.373954679806772,0.016014433736249976,0.0196615
2020.9166333,-7.0068,20.662127475615645,0.015914544909949094,0.01954736
2021.0000333,-8.7091,20.62380605585333,0.015931297247381158,0.01943323
2021.0833333,-7.1035,20.713570490365136,0.015888638707149034,0.01931909
2021.1666333,-13.5749,20.812090892260994,0.015700235559720443,0.01920496
2021.2500333,-20.3542,20.30552863631364,0.01546367262105953,0.01917724
2021.3333333,-7.2104,19.89028026802738,0.015360881374407177,0.01906311
2021.4166333,-0.9127,20.307497097780644,0.015464236370333029,0.01894897
2021.5000333,13.2308,20.754907732914642,0.01564603568444042,0.01883484
2021.5833333,25.8361,20.800672152478306,0.015686051390923404,0.01872071
2021.6666333,23.7489,20.347160600840606,0.015475814574772248,0.01860657
2021.7500333,24.2769,43.997581111144775,0.05229825335201382,0.04973018
2021.8333333,16.0359,39.221361903058664,0.0520084127482273,0.04961604
2021.9166333,24.9486,37.279033600302235,0.05190852392192665,0.04950191
2022.0000333,33.7072,37.611683087128206,0.05192527625935865,0.04938777
2022.0833333,39.6967,36.76022015736255,0.05188261771912636,0.04927364
2022.1666333,28.9169,32.901812915764495,0.05169421457169805,0.0491595
2022.2500333,30.4445,28.217797380191598,0.05145765163303719,0.04898818
2022.3333333,33.0493,26.38655450247321,0.05135486038638439,0.04887404
2022.4166333,13.3462,28.228287345622768,0.05145821538231046,0.04875991
2022.5000333,7.8737,31.79309186585161,0.05164001469641793,0.04864577
2022.5833333,5.1706,32.61065117634297,0.051680030402900624,0.04853164
2022.6666333,-3.9172,28.444686960142306,0.0514697935866562,0.0484175
2022.7500333,-3.6207,-25.87328530071814,-0.1009364645043757,-0.10419664
2022.8333333,-4.6317,-27.76200208433998,-0.1010286947215202,-0.10408251
2022.9166333,-2.1812,-25.75810677441358,-0.10093099665081828,-0.10396837
2023.0000333,-5.7309,-21.045766899034877,-0.10071665741638328,-0.10385424
2023.0833333,-3.4344,-17.542007168421584,-0.10056172905961229,-0.1037401
2023.1666333,-5.9841,-17.335827103728953,-0.10055254531003778,-0.10362597
2023.2500333,12.0813,-18.213121219741794,-0.10059152135169576,-0.10350041
2023.3333333,20.3777,-16.09235821714428,-0.10049672570134532,-0.10338628
2023.4166333,21.8278,-9.980413963584366,-0.10019578380841666,-0.10327214
2023.5000333,39.2008,-5.075784637715209,-0.09981639759730626,-0.10315801
2023.5833333,56.1124,-4.347327895113184,-0.09957879499382008,-0.10304387
2023.6666333,51.4085,-4.3350221065136285,-0.09959144491299343,-0.10292974
2023.7500333,52.621,20.969383425517265,0.1014625910857098,0.09783089
2023.8333333,62.9025,25.439478263388974,0.1011730470953569,0.09771675
2023.9166333,77.0733,26.369003605921133,0.1010731582690561,0.09760262
2024.0000333,87.763,26.237543497214162,0.10108991060648817,0.09748848
2024.0833333,95.0417,26.552448068462823,0.10104725206625602,0.09737435
2024.1666333,90.5903,27.14181779572059,0.1008588489188274,0.09726021
